Trial number,Testcase,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-01-23-14-44/trial-06-0031/0002,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""requests\"", \""memory\""]"", ""testcase"": ""k8s-quantity_decrease""}",,message='statefulset: chi-test-cluster-replicated-0-0 replicas [1] ready_replicas [None]',message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-06-0032/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-06-0032/0001,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""limits\"", \""cpu\""]"", ""testcase"": ""k8s-quantity_increase""}",,,,,None,
testrun-2024-01-23-14-44/trial-06-0032/0002,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""limits\"", \""cpu\""]"", ""testcase"": ""k8s-quantity_increase""}",,message='statefulset: chi-test-cluster-replicated-0-0 replicas [1] ready_replicas [None]\npod: chi-test-cluster-replicated-0-0-0',,,None,
testrun-2024-01-23-14-44/trial-06-0033/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-06-0033/0001,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""limits\"", \""cpu\""]"", ""testcase"": ""k8s-quantity_decrease""}",,,,,None,
testrun-2024-01-23-14-44/trial-06-0033/0002,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""limits\"", \""cpu\""]"", ""testcase"": ""k8s-quantity_decrease""}",,message='statefulset: chi-test-cluster-replicated-0-0 replicas [1] ready_replicas [None]',,,None,
testrun-2024-01-23-14-44/trial-06-0034/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-06-0034/0001,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""limits\"", \""memory\""]"", ""testcase"": ""k8s-quantity_increase""}",,,,,None,
testrun-2024-01-23-14-44/trial-06-0034/0002,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""limits\"", \""memory\""]"", ""testcase"": ""k8s-quantity_increase""}",,message='statefulset: chi-test-cluster-replicated-0-0 replicas [1] ready_replicas [None]\npod: chi-test-cluster-replicated-0-0-0',,,None,
testrun-2024-01-23-14-44/trial-06-0035/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-06-0035/0001,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""limits\"", \""memory\""]"", ""testcase"": ""k8s-quantity_decrease""}",,,,,None,
testrun-2024-01-23-14-44/trial-06-0035/0002,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\"", \""limits\"", \""memory\""]"", ""testcase"": ""k8s-quantity_decrease""}",,message='statefulset: chi-test-cluster-replicated-0-0 replicas [1] ready_replicas [None]',message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-06-0036/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-06-0036/0001,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""spec\"", \""containers\"", 0, \""resources\""]"", ""testcase"": ""k8s-invalid_compute_resource""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": """"}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""0""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""1""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""False""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""false""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0008,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""True""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0000/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""true""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0001/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0001/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""No""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0001/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""secure\""]"", ""testcase"": ""no""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0002/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0002/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""users\""]"", ""testcase"": ""object-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0002/0002,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""tcpPort\""]"", ""testcase"": ""number-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0002/0003,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""tcpPort\""]"", ""testcase"": ""number-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0002/0004,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0002/0005,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""tcpPort\""]"", ""testcase"": ""number-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0002/0006,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""zone\"", \""values\"", 0]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0002/0007,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""zone\"", \""values\"", 0]"", ""testcase"": ""string-deletion""}",,message='statefulset: chi-test-cluster-replicated-0-0 replicas [1] ready_replicas [None]\npod: chi-test-cluster-replicated-0-0-0',,,None,
testrun-2024-01-23-14-44/trial-07-0003/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0003/0001,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""zone\"", \""values\"", 0]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0003/0002,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""zone\"", \""values\"", 0]"", ""testcase"": ""string-change""}",,message='statefulset: chi-test-cluster-replicated-0-0 replicas [1] ready_replicas [None]\npod: chi-test-cluster-replicated-0-0-0',,,None,
testrun-2024-01-23-14-44/trial-07-0004/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0004/0001,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""zone\"", \""values\"", 0]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0004/0002,"{""field"": ""[\""spec\"", \""templates\"", \""volumeClaimTemplates\""]"", ""testcase"": ""array-deletion""}",,message='statefulset: chi-test-cluster-replicated-0-0 replicas [0] ready_replicas [None]',message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-07-0005/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0005/0001,"{""field"": ""[\""spec\"", \""templates\"", \""volumeClaimTemplates\""]"", ""testcase"": ""array-push""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0005/0002,"{""field"": ""[\""spec\"", \""templates\"", \""volumeClaimTemplates\""]"", ""testcase"": ""array-pop""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0005/0003,"{""field"": ""[\""spec\"", \""templates\"", \""volumeClaimTemplates\""]"", ""testcase"": ""array-empty""}",,,,"message='Found no matching fields for input' input_diff=Diff(prev='500Mi', curr='NotPresent', path=[""spec"", ""templates"", ""volumeClaimTemplates"", 0, ""spec"", ""resources"", ""requests"", ""storage""]) system_state_diff=None",None,
testrun-2024-01-23-14-44/trial-07-0006/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0007/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0007/0001,"{""field"": ""[\""spec\"", \""defaults\"", \""replicasUseFQDN\""]"", ""testcase"": ""Disabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0007/0002,"{""field"": ""[\""spec\"", \""defaults\"", \""replicasUseFQDN\""]"", ""testcase"": ""disabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0007/0003,"{""field"": ""[\""spec\"", \""defaults\"", \""replicasUseFQDN\""]"", ""testcase"": ""Enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0007/0004,"{""field"": ""[\""spec\"", \""defaults\"", \""replicasUseFQDN\""]"", ""testcase"": ""enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0007/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0007/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\""]"", ""testcase"": ""array-deletion""}",message='Pod clickhouse-operator-8697784fc9-2tlxr crashed',"message='deployment: clickhouse-operator replicas [1] ready_replicas [None], clickhouse-operator condition [Available] status [False] message [Deployment does not have minimum availability.]\npod: clickhouse-operator-8697784fc9-2tlxr container [clickhouse-operator] restart_count [6]'",,,None,
testrun-2024-01-23-14-44/trial-07-0008/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0008/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\""]"", ""testcase"": ""array-pop""}",message='Pod clickhouse-operator-8697784fc9-cdbns crashed',"message='deployment: clickhouse-operator replicas [1] ready_replicas [None], clickhouse-operator condition [Available] status [False] message [Deployment does not have minimum availability.]\npod: clickhouse-operator-8697784fc9-cdbns container [clickhouse-operator] restart_count [6]'",,,None,
testrun-2024-01-23-14-44/trial-07-0009/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0009/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\""]"", ""testcase"": ""array-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0001,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0002,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0003,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": """"}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0004,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""0""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0005,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""1""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0006,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""False""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0007,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""false""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0008,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""True""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0010/0009,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""true""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0011/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0011/0001,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""No""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0011/0002,"{""field"": ""[\""spec\"", \""stop\""]"", ""testcase"": ""no""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0001,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""httpsPort\""]"", ""testcase"": ""number-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""httpsPort\""]"", ""testcase"": ""number-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0004,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""httpsPort\""]"", ""testcase"": ""number-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""templates\"", \""clusterServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""templates\"", \""clusterServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0008,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""templates\"", \""clusterServiceTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0012/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""templates\"", \""clusterServiceTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0013/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0013/0001,"{""field"": ""[\""spec\"", \""defaults\"", \""distributedDDL\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0013/0002,"{""field"": ""[\""spec\"", \""defaults\"", \""distributedDDL\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0013/0003,"{""field"": ""[\""spec\"", \""reconciling\"", \""cleanup\"", \""unknownObjects\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0013/0004,"{""field"": ""[\""spec\"", \""reconciling\"", \""cleanup\"", \""unknownObjects\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0001,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0002,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0003,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0004,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0005,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""logVolumeClaimTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0006,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""logVolumeClaimTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0007,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""logVolumeClaimTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0008,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""logVolumeClaimTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0014/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""name\""]"", ""testcase"": ""string-deletion""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""layout"", ""shards"", 0, ""replicas"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-07-0014/0010,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0015/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0015/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""name\""]"", ""testcase"": ""string-change""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""layout"", ""shards"", 0, ""replicas"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-07-0015/0002,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0015/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""name\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0015/0004,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0016/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-07-0016/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""templates\"", \""logVolumeClaimTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0016/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""templates\"", \""logVolumeClaimTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-07-0016/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""templates\"", \""logVolumeClaimTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
